modelname,language,task,granularity,seed,f1,accuracy,mae,r2,f1_EN,accuracy_EN,mae_EN,r2_EN,f1_NL,accuracy_NL,mae_NL,r2_NL,f1_IT,accuracy_IT,mae_IT,r2_IT
bert-base-dutch-cased,NL,regression,5,7,0.741505347284119,0.7538185085354897,1.1314776000592772,0.2055637752456349,,,,,0.741505347284119,0.7538185085354897,1.1314776000592772,0.2055637752456349,,,,
deberta-v3-base,NL,regression,5,7,0.6941198995421191,0.7151841868823001,1.1851070574957538,0.0420960769874385,,,,,0.6941198995421191,0.7151841868823001,1.1851070574957538,0.0420960769874385,,,,
robbert_socialmedia_fmp3_output,NL,regression,5,7,0.7044497558814016,0.7151841868823001,1.2555231787900814,0.0852657845445364,,,,,0.7044497558814016,0.7151841868823001,1.2555231787900814,0.0852657845445364,,,,
mdeberta-v3-base,NL,regression,5,666,0.736772036155747,0.7412398921832885,1.1459958218347686,0.0800402533542078,,,,,0.736772036155747,0.7412398921832885,1.1459958218347686,0.0800402533542078,,,,
xlm-roberta-base,NL,regression,5,666,0.6958991718062241,0.7053009883198562,1.214452441590976,0.0545243171214637,,,,,0.6958991718062241,0.7053009883198562,1.214452441590976,0.0545243171214637,,,,
bert-base-multilingual-cased,NL,regression,5,666,0.6983013835578387,0.7079964061096137,1.2192370902652463,0.0601864579790735,,,,,0.6983013835578387,0.7079964061096137,1.2192370902652463,0.0601864579790735,,,,
twitter-xlm-roberta-base,NL,regression,5,666,0.7263349912803737,0.7367475292003594,1.1698513429168618,0.1239299225642599,,,,,0.7263349912803737,0.7367475292003594,1.1698513429168618,0.1239299225642599,,,,
robbert-2023-dutch-base,NL,regression,5,666,0.7285541250952138,0.7421383647798742,1.1264317112464184,0.1995010723719402,,,,,0.7285541250952138,0.7421383647798742,1.1264317112464184,0.1995010723719402,,,,
bert-base-dutch-cased,NL,regression,5,666,0.7035309995999851,0.7295597484276729,1.1832227876773045,0.2299835654607054,,,,,0.7035309995999851,0.7295597484276729,1.1832227876773045,0.2299835654607054,,,,
deberta-v3-base,NL,regression,5,666,0.7018392711625072,0.7223719676549866,1.1526269864072922,0.1098400841753218,,,,,0.7018392711625072,0.7223719676549866,1.1526269864072922,0.1098400841753218,,,,
robbert_socialmedia_fmp3_output,NL,regression,5,666,0.6806605330681424,0.6954177897574124,1.2481852565130165,0.0625630037765166,,,,,0.6806605330681424,0.6954177897574124,1.2481852565130165,0.0625630037765166,,,,
mdeberta-v3-base,NL,regression,5,420,0.7071411061403661,0.7223719676549866,1.1413943435643654,0.1228297242509057,,,,,0.7071411061403661,0.7223719676549866,1.1413943435643654,0.1228297242509057,,,,
xlm-roberta-base,NL,regression,5,420,0.7270713331992008,0.7322551662174304,1.2055466475863903,0.1134737709154647,,,,,0.7270713331992008,0.7322551662174304,1.2055466475863903,0.1134737709154647,,,,
bert-base-multilingual-cased,NL,regression,5,420,0.7095443140851423,0.7160826594788859,1.200469510947745,0.0459151206244564,,,,,0.7095443140851423,0.7160826594788859,1.200469510947745,0.0459151206244564,,,,
twitter-xlm-roberta-base,NL,regression,5,420,0.7216262965204051,0.7304582210242587,1.1714246127659689,0.093004235820513,,,,,0.7216262965204051,0.7304582210242587,1.1714246127659689,0.093004235820513,,,,
robbert-2023-dutch-base,NL,regression,5,420,0.7357577135415805,0.7466307277628033,1.1184905836910306,0.2016537145919511,,,,,0.7357577135415805,0.7466307277628033,1.1184905836910306,0.2016537145919511,,,,
bert-base-dutch-cased,NL,regression,5,420,0.7062998248599501,0.7313566936208445,1.182019786757977,0.2301918532236362,,,,,0.7062998248599501,0.7313566936208445,1.182019786757977,0.2301918532236362,,,,
deberta-v3-base,NL,regression,5,420,0.7056556455033286,0.7142857142857143,1.1899790227662534,0.0112999687901208,,,,,0.7056556455033286,0.7142857142857143,1.1899790227662534,0.0112999687901208,,,,
robbert_socialmedia_fmp3_output,NL,regression,5,420,0.6963752232308974,0.7133872416891285,1.2684807819866306,0.1280543836136938,,,,,0.6963752232308974,0.7133872416891285,1.2684807819866306,0.1280543836136938,,,,
mdeberta-v3-base,NL,regression,5,13,0.7349440641846066,0.7394429469901168,1.1391147961480486,0.0813228522999579,,,,,0.7349440641846066,0.7394429469901168,1.1391147961480486,0.0813228522999579,,,,
xlm-roberta-base,NL,regression,5,13,0.7126224513373327,0.7268643306379156,1.174325216505074,0.0895034489484148,,,,,0.7126224513373327,0.7268643306379156,1.174325216505074,0.0895034489484148,,,,
bert-base-multilingual-cased,NL,regression,5,13,0.6900813647504844,0.706199460916442,1.23006088897063,0.0327066627523592,,,,,0.6900813647504844,0.706199460916442,1.23006088897063,0.0327066627523592,,,,
twitter-xlm-roberta-base,NL,regression,5,13,0.710847916318246,0.7232704402515723,1.1746773100036694,0.0965206366763669,,,,,0.710847916318246,0.7232704402515723,1.1746773100036694,0.0965206366763669,,,,
robbert-2023-dutch-base,NL,regression,5,13,0.7152641299159626,0.7205750224618149,1.2848608255677547,0.1322239300261507,,,,,0.7152641299159626,0.7205750224618149,1.2848608255677547,0.1322239300261507,,,,
bert-base-dutch-cased,NL,regression,5,13,0.707869554036309,0.7322551662174304,1.1808618698109097,0.2420820697711201,,,,,0.707869554036309,0.7322551662174304,1.1808618698109097,0.2420820697711201,,,,
deberta-v3-base,NL,regression,5,13,0.7243433557762463,0.7286612758310872,1.1665084261383596,0.0615867929474428,,,,,0.7243433557762463,0.7286612758310872,1.1665084261383596,0.0615867929474428,,,,
robbert_socialmedia_fmp3_output,NL,regression,5,13,0.7167353796233005,0.7295597484276729,1.2325427549970562,0.1167130837936976,,,,,0.7167353796233005,0.7295597484276729,1.2325427549970562,0.1167130837936976,,,,
mdeberta-v3-base,NL,regression,7,42,0.7117801045238299,0.7205750224618149,1.674599631938009,0.1439194341442332,,,,,0.7117801045238299,0.7205750224618149,1.674599631938009,0.1439194341442332,,,,
xlm-roberta-base,NL,regression,7,42,0.7400738827674962,0.7448337825696316,1.6224375476815711,0.1353904176837408,,,,,0.7400738827674962,0.7448337825696316,1.6224375476815711,0.1353904176837408,,,,
bert-base-multilingual-cased,NL,regression,7,42,0.707023258201171,0.710691823899371,1.7805552939045086,0.0247739099339804,,,,,0.707023258201171,0.710691823899371,1.7805552939045086,0.0247739099339804,,,,
twitter-xlm-roberta-base,NL,regression,7,42,0.7205806660027984,0.7295597484276729,1.641187672341378,0.1678091232915588,,,,,0.7205806660027984,0.7295597484276729,1.641187672341378,0.1678091232915588,,,,
robbert-2023-dutch-base,NL,regression,7,42,0.7210128513628111,0.7178796046720575,1.7320129995427604,0.040591974733728,,,,,0.7210128513628111,0.7178796046720575,1.7320129995427604,0.040591974733728,,,,
bert-base-dutch-cased,NL,regression,7,42,0.7144357032923339,0.7331536388140162,1.6513989997507004,0.2255888287733904,,,,,0.7144357032923339,0.7331536388140162,1.6513989997507004,0.2255888287733904,,,,
deberta-v3-base,NL,regression,7,42,0.703012475338948,0.7070979335130279,1.7681231975742857,0.0262271639288224,,,,,0.703012475338948,0.7070979335130279,1.7681231975742857,0.0262271639288224,,,,
robbert_socialmedia_fmp3_output,NL,regression,7,42,0.7180307066584464,0.7259658580413297,1.7504672467020763,0.1473606037195871,,,,,0.7180307066584464,0.7259658580413297,1.7504672467020763,0.1473606037195871,,,,
mdeberta-v3-base,NL,regression,7,69,0.7372421945823702,0.7367475292003594,1.7002097845465776,0.0905776454382462,,,,,0.7372421945823702,0.7367475292003594,1.7002097845465776,0.0905776454382462,,,,
xlm-roberta-base,NL,regression,7,69,0.734643242530594,0.738544474393531,1.6422393712461345,0.0907907463689416,,,,,0.734643242530594,0.738544474393531,1.6422393712461345,0.0907907463689416,,,,
bert-base-multilingual-cased,NL,regression,7,69,0.7076547859070202,0.7187780772686433,1.7658599168305134,-0.0189285516381603,,,,,0.7076547859070202,0.7187780772686433,1.7658599168305134,-0.0189285516381603,,,,
twitter-xlm-roberta-base,NL,regression,7,69,0.7248307218007166,0.7322551662174304,1.6798376815507785,0.1028222306549376,,,,,0.7248307218007166,0.7322551662174304,1.6798376815507785,0.1028222306549376,,,,
robbert-2023-dutch-base,NL,regression,7,69,0.7318013946220084,0.7376460017969452,1.663886003576132,0.1479969001784054,,,,,0.7318013946220084,0.7376460017969452,1.663886003576132,0.1479969001784054,,,,
bert-base-dutch-cased,NL,regression,7,69,0.7227244615609696,0.738544474393531,1.680552249042374,0.2390917877030018,,,,,0.7227244615609696,0.738544474393531,1.680552249042374,0.2390917877030018,,,,
deberta-v3-base,NL,regression,7,69,0.6999952570669702,0.7142857142857143,1.7706143099744365,0.071524398235819,,,,,0.6999952570669702,0.7142857142857143,1.7706143099744365,0.071524398235819,,,,
robbert_socialmedia_fmp3_output,NL,regression,7,69,0.7103561766774621,0.7169811320754716,1.7647104197593242,0.117675385866776,,,,,0.7103561766774621,0.7169811320754716,1.7647104197593242,0.117675385866776,,,,
mdeberta-v3-base,NL,regression,7,7,0.7343254869104066,0.7358490566037735,1.601115538806028,0.0779866444560521,,,,,0.7343254869104066,0.7358490566037735,1.601115538806028,0.0779866444560521,,,,
xlm-roberta-base,NL,regression,7,7,0.7257945889202401,0.734052111410602,1.6676478309879834,0.12141306748714,,,,,0.7257945889202401,0.734052111410602,1.6676478309879834,0.12141306748714,,,,
bert-base-multilingual-cased,NL,regression,7,7,0.7142941737210301,0.7160826594788859,1.7708795590933684,0.0340598182985085,,,,,0.7142941737210301,0.7160826594788859,1.7708795590933684,0.0340598182985085,,,,
twitter-xlm-roberta-base,NL,regression,7,7,0.7363234456011378,0.74303683737646,1.624468443573402,0.1133821920801987,,,,,0.7363234456011378,0.74303683737646,1.624468443573402,0.1133821920801987,,,,
robbert-2023-dutch-base,NL,regression,7,7,0.7129396929844529,0.7205750224618149,1.7144879859826976,0.1049949109877567,,,,,0.7129396929844529,0.7205750224618149,1.7144879859826976,0.1049949109877567,,,,
bert-base-dutch-cased,NL,regression,7,7,0.7491607870110261,0.7547169811320755,1.591971299651615,0.2153185365856201,,,,,0.7491607870110261,0.7547169811320755,1.591971299651615,0.2153185365856201,,,,
deberta-v3-base,NL,regression,7,7,0.6732294049038673,0.6972147349505841,1.8304341296328157,0.0299806689245846,,,,,0.6732294049038673,0.6972147349505841,1.8304341296328157,0.0299806689245846,,,,
robbert_socialmedia_fmp3_output,NL,regression,7,7,0.7152283854026533,0.7223719676549866,1.7531245802915638,0.1292064594442519,,,,,0.7152283854026533,0.7223719676549866,1.7531245802915638,0.1292064594442519,,,,
mdeberta-v3-base,NL,regression,7,666,0.7468318783441283,0.7493261455525606,1.576523382956604,0.0893598762907282,,,,,0.7468318783441283,0.7493261455525606,1.576523382956604,0.0893598762907282,,,,
xlm-roberta-base,NL,regression,7,666,0.7329852173707702,0.7358490566037735,1.6396319345911663,0.1226675841483209,,,,,0.7329852173707702,0.7358490566037735,1.6396319345911663,0.1226675841483209,,,,
bert-base-multilingual-cased,NL,regression,7,666,0.7164953642643219,0.7223719676549866,1.7700162335440788,0.078160635409346,,,,,0.7164953642643219,0.7223719676549866,1.7700162335440788,0.078160635409346,,,,
twitter-xlm-roberta-base,NL,regression,7,666,0.7402520439230624,0.7448337825696316,1.6824225870387626,0.159761348450641,,,,,0.7402520439230624,0.7448337825696316,1.6824225870387626,0.159761348450641,,,,
robbert-2023-dutch-base,NL,regression,7,666,0.7207309296683675,0.7313566936208445,1.669755210251081,0.1773491496931326,,,,,0.7207309296683675,0.7313566936208445,1.669755210251081,0.1773491496931326,,,,
bert-base-dutch-cased,NL,regression,7,666,0.7144357032923339,0.7331536388140162,1.676339445340297,0.2261111769116988,,,,,0.7144357032923339,0.7331536388140162,1.676339445340297,0.2261111769116988,,,,
deberta-v3-base,NL,regression,7,666,0.6549435165945263,0.6954177897574124,1.7756545886402382,0.0338332558149288,,,,,0.6549435165945263,0.6954177897574124,1.7756545886402382,0.0338332558149288,,,,
robbert_socialmedia_fmp3_output,NL,regression,7,666,0.7097390302544582,0.7142857142857143,1.779625534109308,0.0400359571823315,,,,,0.7097390302544582,0.7142857142857143,1.779625534109308,0.0400359571823315,,,,
mdeberta-v3-base,NL,regression,7,420,0.7240324647597888,0.7295597484276729,1.6698253071060598,0.1711399494159963,,,,,0.7240324647597888,0.7295597484276729,1.6698253071060598,0.1711399494159963,,,,
xlm-roberta-base,NL,regression,7,420,0.7247985108877119,0.7376460017969452,1.6502577899607955,0.1649808381238164,,,,,0.7247985108877119,0.7376460017969452,1.6502577899607955,0.1649808381238164,,,,
bert-base-multilingual-cased,NL,regression,7,420,0.7104828203956806,0.7142857142857143,1.7744482384324376,0.0414664985556099,,,,,0.7104828203956806,0.7142857142857143,1.7744482384324376,0.0414664985556099,,,,
twitter-xlm-roberta-base,NL,regression,7,420,0.7328194847472993,0.7367475292003594,1.6538999351552257,0.1026181319537641,,,,,0.7328194847472993,0.7367475292003594,1.6538999351552257,0.1026181319537641,,,,
robbert-2023-dutch-base,NL,regression,7,420,0.7483174094863482,0.7484276729559748,1.642512506100802,0.1145607535731959,,,,,0.7483174094863482,0.7484276729559748,1.642512506100802,0.1145607535731959,,,,
bert-base-dutch-cased,NL,regression,7,420,0.7179786731300593,0.7349505840071878,1.6464139965536162,0.2379611466876063,,,,,0.7179786731300593,0.7349505840071878,1.6464139965536162,0.2379611466876063,,,,
deberta-v3-base,NL,regression,7,420,0.7041672473867595,0.7142857142857143,1.697163372247849,0.024701465092047,,,,,0.7041672473867595,0.7142857142857143,1.697163372247849,0.024701465092047,,,,
robbert_socialmedia_fmp3_output,NL,regression,7,420,0.720757426444915,0.7259658580413297,1.742790386730858,0.1316741046350747,,,,,0.720757426444915,0.7259658580413297,1.742790386730858,0.1316741046350747,,,,
mdeberta-v3-base,NL,regression,7,13,0.7285206062914308,0.7322551662174304,1.6163532009308212,0.0967423263461826,,,,,0.7285206062914308,0.7322551662174304,1.6163532009308212,0.0967423263461826,,,,
xlm-roberta-base,NL,regression,7,13,0.707023258201171,0.710691823899371,1.7727741266969803,0.1013904808172733,,,,,0.707023258201171,0.710691823899371,1.7727741266969803,0.1013904808172733,,,,
bert-base-multilingual-cased,NL,regression,7,13,0.68677314078566,0.692722371967655,1.8019132052114368,0.0119331904236781,,,,,0.68677314078566,0.692722371967655,1.8019132052114368,0.0119331904236781,,,,
twitter-xlm-roberta-base,NL,regression,7,13,0.7211530612745135,0.7304582210242587,1.6531634422199866,0.1061185910551107,,,,,0.7211530612745135,0.7304582210242587,1.6531634422199866,0.1061185910551107,,,,
robbert-2023-dutch-base,NL,regression,7,13,0.7342732738959155,0.7412398921832885,1.6496834949877277,0.1531885264899036,,,,,0.7342732738959155,0.7412398921832885,1.6496834949877277,0.1531885264899036,,,,
bert-base-dutch-cased,NL,regression,7,13,0.733399043821156,0.7475292003593891,1.6559561233501463,0.2469087292116575,,,,,0.733399043821156,0.7475292003593891,1.6559561233501463,0.2469087292116575,,,,
deberta-v3-base,NL,regression,7,13,0.718807077558217,0.7286612758310872,1.7093176217774817,0.0436241330669932,,,,,0.718807077558217,0.7286612758310872,1.7093176217774817,0.0436241330669932,,,,
robbert_socialmedia_fmp3_output,NL,regression,7,13,0.727505253030756,0.7331536388140162,1.720926559034832,0.1217580125010855,,,,,0.727505253030756,0.7331536388140162,1.720926559034832,0.1217580125010855,,,,
mdeberta-v3-base,NL,ordinal,5,42,0.7594947653051602,0.7628032345013477,1.1257861635220126,0.222165906671539,,,,,0.7594947653051602,0.7628032345013477,1.1257861635220126,0.222165906671539,,,,
xlm-roberta-base,NL,ordinal,5,42,0.7319544129630792,0.7286612758310872,1.1823899371069182,0.1223788112299208,,,,,0.7319544129630792,0.7286612758310872,1.1823899371069182,0.1223788112299208,,,,
bert-base-multilingual-cased,NL,ordinal,5,42,0.7138011328813401,0.7250673854447439,1.12848158131177,0.1001477621188768,,,,,0.7138011328813401,0.7250673854447439,1.12848158131177,0.1001477621188768,,,,
twitter-xlm-roberta-base,NL,ordinal,5,42,0.7343552913660657,0.7331536388140162,1.210242587601078,0.1458729881313651,,,,,0.7343552913660657,0.7331536388140162,1.210242587601078,0.1458729881313651,,,,
robbert-2023-dutch-base,NL,ordinal,5,42,0.7346535479261569,0.7403414195867026,1.1248876909254268,0.1203578067652805,,,,,0.7346535479261569,0.7403414195867026,1.1248876909254268,0.1203578067652805,,,,
bert-base-dutch-cased,NL,ordinal,5,42,0.730545728904678,0.7358490566037735,1.1545372866127583,0.1332417102273628,,,,,0.730545728904678,0.7358490566037735,1.1545372866127583,0.1332417102273628,,,,
deberta-v3-base,NL,ordinal,5,42,0.7010880870323565,0.7151841868823001,1.196765498652291,0.0971162554219162,,,,,0.7010880870323565,0.7151841868823001,1.196765498652291,0.0971162554219162,,,,
dodrio,NL,ordinal,5,42,0.7101685625003532,0.7151841868823001,1.2416891284815814,0.1148000444875195,,,,,0.7101685625003532,0.7151841868823001,1.2416891284815814,0.1148000444875195,,,,
mdeberta-v3-base,NL,ordinal,5,69,0.7543362724047086,0.7574123989218329,1.119496855345912,0.1708829183812896,,,,,0.7543362724047086,0.7574123989218329,1.119496855345912,0.1708829183812896,,,,
xlm-roberta-base,NL,ordinal,5,69,0.7458470792632254,0.7448337825696316,1.0853548966756514,0.0849902286340741,,,,,0.7458470792632254,0.7448337825696316,1.0853548966756514,0.0849902286340741,,,,
bert-base-multilingual-cased,NL,ordinal,5,69,0.7059750740444077,0.7151841868823001,1.2003593890386344,0.0824639730532736,,,,,0.7059750740444077,0.7151841868823001,1.2003593890386344,0.0824639730532736,,,,
twitter-xlm-roberta-base,NL,ordinal,5,69,0.7422674606612989,0.7412398921832885,1.161725067385445,0.1691145394747293,,,,,0.7422674606612989,0.7412398921832885,1.161725067385445,0.1691145394747293,,,,
robbert-2023-dutch-base,NL,ordinal,5,69,0.7379413027081799,0.7439353099730458,1.0970350404312668,0.1574937638030472,,,,,0.7379413027081799,0.7439353099730458,1.0970350404312668,0.1574937638030472,,,,
bert-base-dutch-cased,NL,ordinal,5,69,0.7355033870891957,0.7421383647798742,1.1257861635220126,0.1519360015252863,,,,,0.7355033870891957,0.7421383647798742,1.1257861635220126,0.1519360015252863,,,,
deberta-v3-base,NL,ordinal,5,69,0.7179384685648945,0.7187780772686433,1.266846361185984,0.1127790400228792,,,,,0.7179384685648945,0.7187780772686433,1.266846361185984,0.1127790400228792,,,,
dodrio,NL,ordinal,5,69,0.7127873640936875,0.7142857142857143,1.1734052111410602,0.0647801839876704,,,,,0.7127873640936875,0.7142857142857143,1.1734052111410602,0.0647801839876704,,,,
mdeberta-v3-base,NL,ordinal,5,7,0.742469242296712,0.7502246181491464,1.0781671159029649,0.1971559764216144,,,,,0.742469242296712,0.7502246181491464,1.0781671159029649,0.1971559764216144,,,,
xlm-roberta-base,NL,ordinal,5,7,0.7103000536322788,0.7205750224618149,1.175202156334232,0.1390520980632039,,,,,0.7103000536322788,0.7205750224618149,1.175202156334232,0.1390520980632039,,,,
bert-base-multilingual-cased,NL,ordinal,5,7,0.7027243837933812,0.7187780772686433,1.205750224618149,0.0536646594321484,,,,,0.7027243837933812,0.7187780772686433,1.205750224618149,0.0536646594321484,,,,
twitter-xlm-roberta-base,NL,ordinal,5,7,0.7362357463159745,0.7349505840071878,1.1796945193171609,0.1590095171515275,,,,,0.7362357463159745,0.7349505840071878,1.1796945193171609,0.1590095171515275,,,,
robbert-2023-dutch-base,NL,ordinal,5,7,0.7299127167227489,0.74303683737646,1.090745732255166,0.1607778960580879,,,,,0.7299127167227489,0.74303683737646,1.090745732255166,0.1607778960580879,,,,
bert-base-dutch-cased,NL,ordinal,5,7,0.7164953642643219,0.7223719676549866,1.1311769991015277,0.1357679658081633,,,,,0.7164953642643219,0.7223719676549866,1.1311769991015277,0.1357679658081633,,,,
deberta-v3-base,NL,ordinal,5,7,0.7072423193756471,0.7097933513027853,1.2425876010781671,0.1190946789748803,,,,,0.7072423193756471,0.7097933513027853,1.2425876010781671,0.1190946789748803,,,,
dodrio,NL,ordinal,5,7,0.7230366428946141,0.7250673854447439,1.1527403414195867,0.035222993692305,,,,,0.7230366428946141,0.7250673854447439,1.1527403414195867,0.035222993692305,,,,
mdeberta-v3-base,NL,ordinal,5,666,0.7495391414613659,0.7502246181491464,1.1482479784366575,0.1865457029822524,,,,,0.7495391414613659,0.7502246181491464,1.1482479784366575,0.1865457029822524,,,,
xlm-roberta-base,NL,ordinal,5,666,0.7053273678931862,0.701707097933513,1.192273135669362,-0.0511749471710705,,,,,0.7053273678931862,0.701707097933513,1.192273135669362,-0.0511749471710705,,,,
bert-base-multilingual-cased,NL,ordinal,5,666,0.7115402145987723,0.7205750224618149,1.146451033243486,0.0804429685886333,,,,,0.7115402145987723,0.7205750224618149,1.146451033243486,0.0804429685886333,,,,
twitter-xlm-roberta-base,NL,ordinal,5,666,0.7479751180858476,0.7484276729559748,1.146451033243486,0.2128187610225772,,,,,0.7479751180858476,0.7484276729559748,1.146451033243486,0.2128187610225772,,,,
robbert-2023-dutch-base,NL,ordinal,5,666,0.7453098815620953,0.7475292003593891,1.104222821203953,0.1403152258536041,,,,,0.7453098815620953,0.7475292003593891,1.104222821203953,0.1403152258536041,,,,
bert-base-dutch-cased,NL,ordinal,5,666,0.7135271211655987,0.7259658580413297,1.1877807726864331,0.1481466181540855,,,,,0.7135271211655987,0.7259658580413297,1.1877807726864331,0.1481466181540855,,,,
deberta-v3-base,NL,ordinal,5,666,0.7214079969845228,0.7250673854447439,1.2830188679245282,0.1213683089976007,,,,,0.7214079969845228,0.7250673854447439,1.2830188679245282,0.1213683089976007,,,,
dodrio,NL,ordinal,5,666,0.7005851753082031,0.7088948787061995,1.2596585804132974,0.095600502073436,,,,,0.7005851753082031,0.7088948787061995,1.2596585804132974,0.095600502073436,,,,
mdeberta-v3-base,NL,ordinal,5,420,0.7441000259355398,0.7439353099730458,1.0575022461814914,0.1600200193838477,,,,,0.7441000259355398,0.7439353099730458,1.0575022461814914,0.1600200193838477,,,,
xlm-roberta-base,NL,ordinal,5,420,0.7268865012295904,0.7241689128481581,1.1257861635220126,0.0412860070862262,,,,,0.7268865012295904,0.7241689128481581,1.1257861635220126,0.0412860070862262,,,,
bert-base-multilingual-cased,NL,ordinal,5,420,0.7226011132886687,0.7295597484276729,1.1671159029649596,0.1160631722779197,,,,,0.7226011132886687,0.7295597484276729,1.1671159029649596,0.1160631722779197,,,,
twitter-xlm-roberta-base,NL,ordinal,5,420,0.7363349194095707,0.7367475292003594,1.1410601976639712,0.128441824623842,,,,,0.7363349194095707,0.7367475292003594,1.1410601976639712,0.128441824623842,,,,
robbert-2023-dutch-base,NL,ordinal,5,420,0.7338141206524239,0.7367475292003594,1.1446540880503144,0.1097475333259185,,,,,0.7338141206524239,0.7367475292003594,1.1446540880503144,0.1097475333259185,,,,
bert-base-dutch-cased,NL,ordinal,5,420,0.7082097586880081,0.7160826594788859,1.1850853548966755,0.1130316655809592,,,,,0.7082097586880081,0.7160826594788859,1.1850853548966755,0.1130316655809592,,,,
deberta-v3-base,NL,ordinal,5,420,0.7153710925769337,0.7232704402515723,1.1248876909254268,0.0132445701393411,,,,,0.7153710925769337,0.7232704402515723,1.1248876909254268,0.0132445701393411,,,,
dodrio,NL,ordinal,5,420,0.7135016078586846,0.7142857142857143,1.1985624438454627,0.0157708257201415,,,,,0.7135016078586846,0.7142857142857143,1.1985624438454627,0.0157708257201415,,,,
mdeberta-v3-base,NL,ordinal,5,13,0.7268876358404028,0.7250673854447439,1.20125786163522,0.1418309792020844,,,,,0.7268876358404028,0.7250673854447439,1.20125786163522,0.1418309792020844,,,,
xlm-roberta-base,NL,ordinal,5,13,0.7156818867391705,0.7124887690925427,1.2048517520215634,0.0751378318689522,,,,,0.7156818867391705,0.7124887690925427,1.2048517520215634,0.0751378318689522,,,,
bert-base-multilingual-cased,NL,ordinal,5,13,0.7160406337243022,0.7232704402515723,1.169811320754717,0.0607381750583897,,,,,0.7160406337243022,0.7232704402515723,1.169811320754717,0.0607381750583897,,,,
twitter-xlm-roberta-base,NL,ordinal,5,13,0.7356154958116868,0.7358490566037735,1.1302785265049415,0.1400626002955241,,,,,0.7356154958116868,0.7358490566037735,1.1302785265049415,0.1400626002955241,,,,
robbert-2023-dutch-base,NL,ordinal,5,13,0.7355698196472531,0.7367475292003594,1.1221922731356693,0.1261681946011216,,,,,0.7355698196472531,0.7367475292003594,1.1221922731356693,0.1261681946011216,,,,
bert-base-dutch-cased,NL,ordinal,5,13,0.7172913011942967,0.7205750224618149,1.174303683737646,0.1241471901364812,,,,,0.7172913011942967,0.7205750224618149,1.174303683737646,0.1241471901364812,,,,
deberta-v3-base,NL,ordinal,5,13,0.6859980186449208,0.7070979335130279,1.1823899371069182,0.0890322375633548,,,,,0.6859980186449208,0.7070979335130279,1.1823899371069182,0.0890322375633548,,,,
dodrio,NL,ordinal,5,13,0.7086412798530535,0.7097933513027853,1.183288409703504,0.0099604378843005,,,,,0.7086412798530535,0.7097933513027853,1.183288409703504,0.0099604378843005,,,,
mdeberta-v3-base,NL,ordinal,7,42,0.7611034393852257,0.7601078167115903,1.559748427672956,0.2212596180616021,,,,,0.7611034393852257,0.7601078167115903,1.559748427672956,0.2212596180616021,,,,
xlm-roberta-base,NL,ordinal,7,42,0.7194543785951405,0.7160826594788859,1.729559748427673,0.1260774946509324,,,,,0.7194543785951405,0.7160826594788859,1.729559748427673,0.1260774946509324,,,,
bert-base-multilingual-cased,NL,ordinal,7,42,0.7148318679200363,0.7250673854447439,1.7358490566037736,0.1076830246273399,,,,,0.7148318679200363,0.7250673854447439,1.7358490566037736,0.1076830246273399,,,,
twitter-xlm-roberta-base,NL,ordinal,7,42,0.7357243920180775,0.7331536388140162,1.6495956873315365,0.1323735884173968,,,,,0.7357243920180775,0.7331536388140162,1.6495956873315365,0.1323735884173968,,,,
robbert-2023-dutch-base,NL,ordinal,7,42,0.7260408985673598,0.7286612758310872,1.6774483378256964,0.1803967349890578,,,,,0.7260408985673598,0.7286612758310872,1.6774483378256964,0.1803967349890578,,,,
bert-base-dutch-cased,NL,ordinal,7,42,0.7215960383309191,0.7277628032345014,1.6756513926325247,0.172248848938339,,,,,0.7215960383309191,0.7277628032345014,1.6756513926325247,0.172248848938339,,,,
deberta-v3-base,NL,ordinal,7,42,0.7207795341270224,0.7268643306379156,1.7628032345013478,0.1955814317199429,,,,,0.7207795341270224,0.7268643306379156,1.7628032345013478,0.1955814317199429,,,,
dodrio,NL,ordinal,7,42,0.7223748509231732,0.7214734950584007,1.7223719676549865,0.0902761771553497,,,,,0.7223748509231732,0.7214734950584007,1.7223719676549865,0.0902761771553497,,,,
mdeberta-v3-base,NL,ordinal,7,69,0.7321754722231995,0.7313566936208445,1.6118598382749325,0.1649651326202721,,,,,0.7321754722231995,0.7313566936208445,1.6118598382749325,0.1649651326202721,,,,
xlm-roberta-base,NL,ordinal,7,69,0.7263507755846859,0.7241689128481581,1.7268643306379154,0.1434843421229226,,,,,0.7263507755846859,0.7241689128481581,1.7268643306379154,0.1434843421229226,,,,
bert-base-multilingual-cased,NL,ordinal,7,69,0.7078207289824774,0.706199460916442,1.743935309973046,0.0650918020894916,,,,,0.7078207289824774,0.706199460916442,1.743935309973046,0.0650918020894916,,,,
twitter-xlm-roberta-base,NL,ordinal,7,69,0.7476368885641885,0.7466307277628033,1.6262353998203054,0.1884211682208263,,,,,0.7476368885641885,0.7466307277628033,1.6262353998203054,0.1884211682208263,,,,
robbert-2023-dutch-base,NL,ordinal,7,69,0.7326113057397104,0.7331536388140162,1.6891284815813117,0.1676810946371784,,,,,0.7326113057397104,0.7331536388140162,1.6891284815813117,0.1676810946371784,,,,
